date,location,lineage,Prevalence_7,deltaPrevalence_7,N_7,deltaN_7,N_prev_7,deltaN_prev_7,growth_rate,uncertainty,invUncertainty,uncertainty95,uncertainty80,uncertainty65,uncertainty50,uncertainty35,uncertainty20,uncertainty5
2023-01-19,United States,XBB.1.5.15,0.0017823502816614,0.0001044981054668,179.0,99657.0,164.0,119375.0,0.038358171848908995,0.012339656013761439,81.039536181947,0.02418572578697242,0.01579475969761464,0.01147588009279814,0.008267569529220165,0.005552845206192648,0.0030849140034403598,0.0007403793608256863
2023-01-20,United States,XBB.1.5.15,0.0017985677260564,0.0001052677710612,187.0,102121.0,177.0,114312.0,0.024448810279662503,0.012131426033916688,82.43054008689738,0.02377759502647671,0.01552822532341336,0.01128222621154252,0.00812805544272418,0.00545914171526251,0.003032856508479172,0.0007278855620350013
2023-01-21,United States,XBB.1.5.15,0.0019351744299808,0.0001129904638217,198.0,97340.0,188.0,114684.0,0.02815314152442472,0.012131778839393113,82.4281429160989,0.023778286525210503,0.015528676914423185,0.011282554320635596,0.008128291822393387,0.005459300477726901,0.0030329447098482783,0.0007279067303635867
2023-01-22,United States,XBB.1.5.15,0.0020405863461427,0.0001189690672918,203.0,93728.0,192.0,111626.0,0.030033847372568312,0.012135408590233333,82.40348831804538,0.02378540083685733,0.015533322995498667,0.011285929988917,0.008130723755456334,0.005460933865605,0.0030338521475583333,0.0007281245154139999
2023-01-23,United States,XBB.1.5.15,0.0022010123324222,0.0001274657756086,223.0,94395.0,193.0,105711.0,0.033122789326792246,0.012128733898812555,82.44883665045232,0.023772318441672605,0.01552477939048007,0.011279722525895677,0.008126251712204413,0.00545793025446565,0.0030321834747031387,0.0007277240339287533
2023-01-24,United States,XBB.1.5.15,0.0023831097903861,0.0001376667700976,228.0,90855.0,190.0,102189.0,0.04143236304005615,0.012221150225149746,81.82535862640106,0.0239534544412935,0.015643072288191676,0.011365669709389264,0.00818817065085033,0.005499517601317386,0.0030552875562874365,0.0007332690135089848
2023-01-25,United States,XBB.1.5.15,0.0027814613495467,0.0001589983708067,246.0,88076.0,191.0,101300.0,0.061232733832049746,0.01238345695564953,80.75289505841776,0.024271575633073077,0.0158508249032314,0.011516614968754063,0.008296916160285186,0.005572555630042288,0.0030958642389123823,0.0007430074173389717
2023-01-26,United States,XBB.1.5.15,0.0029637771397543,0.000169240126114,248.0,85112.0,179.0,99657.0,0.07706534659436759,0.012591492419820093,79.41870325283395,0.02467932514284738,0.01611711029736972,0.011710087950432687,0.008436299921279462,0.005666171588919042,0.0031478731049550232,0.0007554895451892056
2023-01-27,United States,XBB.1.5.15,0.0031556072332751,0.0001801685643179,249.0,79336.0,187.0,102121.0,0.08395592253782191,0.012660292353757655,78.98711752127853,0.024814173013365005,0.0162051742128098,0.01177407188899462,0.008482395877017629,0.005697131559190945,0.003165073088439414,0.0007596175412254593
2023-01-28,United States,XBB.1.5.15,0.00327566131753,0.0001874244669516,239.0,72972.0,198.0,97340.0,0.07737630415521246,0.012582061101747338,79.47823428238833,0.024660839759424784,0.016105038210236594,0.011701316824625026,0.008429980938170717,0.005661927495786302,0.0031455152754368346,0.0007549236661048402
2023-01-29,United States,XBB.1.5.15,0.0034183029063137,0.0001959521166648,233.0,68140.0,203.0,93728.0,0.07468388788816571,0.012553312079581378,79.66025170572733,0.0246044916759795,0.016068239461864163,0.011674580234010683,0.008410719093319525,0.005648990435811621,0.0031383280198953446,0.0007531987247748826
2023-01-30,United States,XBB.1.5.15,0.0035445119742864,0.0002032705107282,231.0,64657.0,223.0,94395.0,0.06774476982065591,0.012431982586821403,80.43769310456209,0.02436668587016995,0.015912937711131395,0.011561743805743905,0.00832942833317034,0.005594392164069631,0.003107995646705351,0.0007459189552092842
2023-01-31,United States,XBB.1.5.15,0.0037355995078269,0.0002137912664395,237.0,63556.0,228.0,90855.0,0.06371057554735748,0.012356840065598984,80.92683847094254,0.024219406528574006,0.0158167552839667,0.011491861261007055,0.00827908284395132,0.005560578029519543,0.003089210016399746,0.000741410403935939
2023-02-01,United States,XBB.1.5.15,0.0037208488102828,0.0002134846169693,230.0,62252.0,246.0,88076.0,0.03993316316789386,0.012029175446714733,83.13121746620699,0.023577183875560875,0.015397344571794858,0.011187133165444701,0.00805954754929887,0.00541312895102163,0.003007293861678683,0.0007217505268028839
2023-02-02,United States,XBB.1.5.15,0.0037001584008819,0.000212296206991,230.0,62510.0,248.0,85112.0,0.02966304666571684,0.011903964193648368,84.00562902680545,0.0233317698195508,0.01523707416786991,0.011070686700092983,0.007975656009744406,0.005356783887141766,0.002975991048412092,0.0007142378516189021
2023-02-03,United States,XBB.1.5.15,0.0038364161559676,0.0002200155926482,233.0,60351.0,249.0,79336.0,0.02672428158276463,0.011866505485982731,84.27080754155017,0.023258350752526153,0.015189127022057896,0.01103585010196394,0.00795055867560843,0.005339927468692229,0.0029666263714956827,0.0007119903291589638
2023-02-04,United States,XBB.1.5.15,0.0038944660241998,0.0002230805661557,238.0,60708.0,239.0,72972.0,0.023445986231528826,0.011834228929652552,84.5006468900006,0.023195088702119,0.015147813029955267,0.011005832904576874,0.00792893338286721,0.005325403018343648,0.002958557232413138,0.0007100537357791531
2023-02-05,United States,XBB.1.5.15,0.0041330609656729,0.0002355898296082,262.0,62158.0,233.0,68140.0,0.026905227506108353,0.011856834887436574,84.33953997787332,0.023239396379375686,0.015176748655918814,0.011026856445316015,0.007944079374582505,0.005335575699346459,0.0029642087218591435,0.0007114100932461944
2023-02-06,United States,XBB.1.5.15,0.0041742404979724,0.000237848839266,264.0,61929.0,231.0,64657.0,0.022720156908393463,0.01180873609965603,84.68306782036804,0.02314512275532582,0.015115182207559719,0.01098212457268011,0.00791185318676954,0.005313931244845214,0.0029521840249140075,0.0007085241659793617
2023-02-07,United States,XBB.1.5.15,0.0043987247891978,0.0002502850006637,270.0,60255.0,237.0,63556.0,0.023942886171966604,0.011802353969846639,84.7288602388015,0.02313261378089941,0.015107013081403697,0.010976189191957374,0.007907577159797249,0.005311059286430987,0.0029505884924616596,0.0007081412381907983
2023-02-08,United States,XBB.1.5.15,0.004297131899841,0.0002455203639782,263.0,59481.0,230.0,62252.0,0.02134467416026875,0.011812089664220317,84.6590254922525,0.02315169574187182,0.015119474770202007,0.010985243387724896,0.007914100075027613,0.0053154403488991425,0.0029530224160550793,0.000708725379853219
2023-02-09,United States,XBB.1.5.15,0.0046837677161022,0.00026650091425,275.0,57986.0,230.0,62510.0,0.03558676653273918,0.011952377934245757,83.66535977203469,0.023426660751121684,0.01529904375583457,0.011115711478848555,0.008008093215944657,0.005378570070410591,0.0029880944835614393,0.0007171426760547454
2023-02-10,United States,XBB.1.5.15,0.0047347727216724,0.0002699644364933,264.0,54720.0,233.0,60351.0,0.0319912168157388,0.011920800393933033,83.88698467838951,0.023364768772108743,0.015258624504234281,0.011086344366357722,0.007986936263935132,0.005364360177269865,0.002980200098483258,0.0007152480236359819
2023-02-11,United States,XBB.1.5.15,0.004958064838492,0.0002828995602842,261.0,51571.0,238.0,60708.0,0.036304837530102496,0.011967857450854236,83.55714496988953,0.023457000603674304,0.015318857537093422,0.01113010742929444,0.008018464492072339,0.005385535852884407,0.002991964362713559,0.0007180714470512541
2023-02-12,United States,XBB.1.5.15,0.0051604036155867,0.0002944951724477,260.0,48568.0,262.0,62158.0,0.03451537100193236,0.01191824934908809,83.904940290288,0.023359768724212658,0.015255359166832756,0.011083971894651925,0.007985227063889022,0.005363212207089641,0.0029795623372720226,0.0007150949609452854
2023-02-13,United States,XBB.1.5.15,0.0054733136664096,0.0003120290677453,267.0,46338.0,264.0,61929.0,0.04232112022946022,0.0119997688592366,83.33493850844206,0.023519546964103733,0.015359704139822848,0.011159785039090039,0.008039845135688522,0.00539989598665647,0.00299994221480915,0.000719986131554196
2023-02-14,United States,XBB.1.5.15,0.0055972096016094,0.0003202431765906,255.0,43269.0,270.0,60255.0,0.03806712400050949,0.011964146708174311,83.583060655447,0.02344972754802165,0.015314107786463119,0.01112665643860211,0.008015978294476788,0.00538386601867844,0.0029910366770435778,0.0007178488024904586
2023-02-15,United States,XBB.1.5.15,0.0060826818842717,0.000347801475705,256.0,41432.0,263.0,59481.0,0.05214884495573058,0.012147295030103611,82.32285439036302,0.02380869825900308,0.015548537638532622,0.01129698437799636,0.00813868767016942,0.0054662827635466255,0.003036823757525903,0.0007288377018062166
2023-02-16,United States,XBB.1.5.15,0.0061503632198648,0.0003540877952956,240.0,38793.0,275.0,57986.0,0.04080320941264093,0.012033222857839603,83.10325602824712,0.02358511680136562,0.015402525258034693,0.011190897257790832,0.008062259314752535,0.005414950286027821,0.0030083057144599007,0.0007219933714703761
2023-02-17,United States,XBB.1.5.15,0.0067423075148336,0.0003881138670828,241.0,35370.0,264.0,54720.0,0.05145687528215381,0.01216815725573434,82.18171239763869,0.023849588221239306,0.015575241287339956,0.011316386247832938,0.008152665361342008,0.005475670765080453,0.003042039313933585,0.0007300894353440605
2023-02-18,United States,XBB.1.5.15,0.0071336090611059,0.0004106682715192,241.0,33343.0,261.0,51571.0,0.05260690181291561,0.012186295861711284,82.05938960844934,0.023885139888954115,0.015598458702990443,0.011333255151391495,0.00816481822734656,0.005483833137770078,0.003046573965427821,0.000731177751702677
2023-02-19,United States,XBB.1.5.15,0.0071251942440063,0.0004117916708302,221.0,30768.0,260.0,48568.0,0.04497860796052788,0.012123059943155554,82.48742517887003,0.023761197488584886,0.01551751672723911,0.011274445747134666,0.008122450161914221,0.005455376974419999,0.0030307649857888885,0.0007273835965893332
2023-02-20,United States,XBB.1.5.15,0.007339091250545,0.0004268612935658,197.0,26700.0,267.0,46338.0,0.040770533166065714,0.012107313229950874,82.59470792629833,0.02373033393070371,0.01549736093433712,0.011259801303854313,0.008111899864067086,0.005448290953477894,0.0030268283074877185,0.0007264387937970524
2023-02-21,United States,XBB.1.5.15,0.0078184395212203,0.0004569858029283,189.0,24270.0,255.0,43269.0,0.04698588177079466,0.012231916089305829,81.75334041690199,0.023974555535039424,0.01565685259431146,0.011375681963054421,0.008195383779834906,0.005504362240187623,0.0030579790223264573,0.0007339149653583497
2023-02-22,United States,XBB.1.5.15,0.0082534498735858,0.0004870657250045,181.0,22463.0,256.0,41432.0,0.04461696949956906,0.012261380330832858,81.55688617580584,0.024032305448432403,0.01569456682346606,0.01140308370767456,0.008215124821658015,0.005517621148874786,0.0030653450827082145,0.0007356828198499714
2023-02-23,United States,XBB.1.5.15,0.0086141361385098,0.0005207188415821,168.0,20450.0,240.0,38793.0,0.05064566138876758,0.012540781592550194,79.73984656538843,0.02457993192139838,0.016052200438464247,0.011662926881071681,0.00840232366700863,0.005643351716647587,0.0031351953981375484,0.0007524468955530116
2023-02-24,United States,XBB.1.5.15,0.0079545016733428,0.000506229511833,135.0,16499.0,241.0,35370.0,0.03135128705907264,0.012711393859845568,78.66957872802071,0.024914331965297312,0.016270584140602326,0.011821596289656379,0.00851663388609653,0.005720127236930506,0.003177848464961392,0.000762683631590734
2023-02-25,United States,XBB.1.5.15,0.0066093260972588,0.0004566838123347,101.0,12577.0,241.0,33343.0,0.01010386068141833,0.013180394086331869,75.87026559676275,0.025833572409210463,0.01687090443050479,0.012257766500288638,0.008830864037842353,0.005931177338849341,0.003295098521582967,0.0007908236451799121
2023-02-26,United States,XBB.1.5.15,0.0065517289132415,0.0004858077693343,72.0,8773.0,221.0,30768.0,0.013264525974896246,0.013850307430672663,72.20056341748895,0.02714660256411842,0.01772839351126101,0.012880785910525577,0.009279705978550686,0.0062326383438026985,0.003462576857668166,0.0008310184458403597
2023-02-27,United States,XBB.1.5.15,0.0061758293237998,0.0005591474276125,47.0,6010.0,172.0,23937.0,0.008832530187375509,0.016589219189636448,60.28011255796271,0.03251486961168744,0.021234200562734652,0.015427973846361897,0.01111477685705642,0.007465148635336402,0.004147304797409112,0.000995353151378187
2023-02-28,United States,XBB.1.5.15,0.0056233658176792,0.0006485740727674,28.0,4039.0,145.0,19536.0,-0.005216398990434801,0.020362012623988117,49.111058836193735,0.03990954474301671,0.02606337615870479,0.018936671740308948,0.01364254845807204,0.009162905680794652,0.005090503155997029,0.001221720757439287
2023-03-01,United States,XBB.1.5.15,0.0054605532102383,0.0007462681720294,17.0,2844.0,137.0,17729.0,0.009522252160313549,0.02339973454065429,42.735527544665835,0.04586347969968241,0.029951660212037493,0.02176175312280849,0.015677822142238375,0.01052988054329443,0.005849933635163573,0.0014039840724392573
2023-03-04,United States,XBB.1.5.15,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2023-01-07,United States,XBB.1.5.17,0.0003139606944144,2.2883271585861447e-05,55.0,134762.0,29.0,187563.0,0.13287998413956026,0.018780676134665768,53.24621929634253,0.0368101252239449,0.024039265452372182,0.017466028805239165,0.012583053010226065,0.008451304260599595,0.004695169033666442,0.001126840568079946
2023-01-08,United States,XBB.1.5.17,0.0004936188494813,3.348564917376294e-05,67.0,127708.0,30.0,182384.0,0.1595138442322721,0.018434650744137523,54.245671039795205,0.03613191545850954,0.02359635295249603,0.017144225192047897,0.01235121599857214,0.008295592834861885,0.004608662686034381,0.0011060790446482513
2023-01-09,United States,XBB.1.5.17,0.000548342560751,3.669401529190676e-05,71.0,123976.0,34.0,176952.0,0.1495099125467665,0.017733975918695122,56.38893413325333,0.03475859280064244,0.022699489175929757,0.016492597604386466,0.011881763865525733,0.007980289163412806,0.004433493979673781,0.0010640385551217073
2023-01-10,United States,XBB.1.5.17,0.0006059896512708,3.9982977534192086e-05,78.0,121064.0,39.0,167478.0,0.13873676612796837,0.017109398783914955,58.447407336143755,0.03353442161647331,0.021900030443411142,0.01591174086904091,0.01146329718522302,0.00769922945276173,0.004277349695978739,0.0010265639270348973
2023-01-11,United States,XBB.1.5.17,0.0006557854063906,4.275683072268063e-05,80.0,118886.0,38.0,161421.0,0.1448138916739803,0.017155321785047684,58.29094974316277,0.03362443069869346,0.021958811884861037,0.015954449260094348,0.011494065595981949,0.007719894803271458,0.004288830446261921,0.001029319307102861
2023-01-12,United States,XBB.1.5.17,0.0006767143662789,4.37297460453427e-05,83.0,119375.0,44.0,165500.0,0.13146164647118774,0.0162309180253789,61.61080959415761,0.03181259932974265,0.020775575072484995,0.015094753763602378,0.010874715077003863,0.007303913111420505,0.004057729506344725,0.000973855081522734
2023-01-13,United States,XBB.1.5.17,0.0007387789648574,4.733601165869963e-05,93.0,114312.0,53.0,151289.0,0.11692268395482763,0.01570299182563559,63.68213211239599,0.030777863978245758,0.020099829536813555,0.0146037823978411,0.010521004523175847,0.007066346321536016,0.003925747956408898,0.0009421795095381354
2023-01-14,United States,XBB.1.5.17,0.0008498723533155,5.347387884943232e-05,105.0,114684.0,55.0,134762.0,0.11626925840951574,0.015487450436254583,64.56840679593714,0.030355402855058982,0.019823936558405867,0.014403328905716762,0.010376591792290571,0.006969352696314562,0.0038718626090636457,0.000929247026175275
2023-01-15,United States,XBB.1.5.17,0.0008633938481677,5.441137840227875e-05,104.0,111626.0,67.0,127708.0,0.07959941628207612,0.01428476815490335,70.004636348035,0.027998145583610565,0.018284503238276288,0.013284834384060116,0.009570794663785246,0.006428145669706508,0.0035711920387258376,0.000857086089294201
2023-01-16,United States,XBB.1.5.17,0.0008958380411059,5.675613379999501e-05,102.0,105711.0,71.0,123976.0,0.07078963793907,0.014107825932527667,70.8826437739321,0.027651338827754227,0.018058017193635416,0.01312027811725073,0.009452243374793537,0.006348521669637451,0.0035269564831319168,0.00084646955595166
2023-01-17,United States,XBB.1.5.17,0.0009227448094393,5.846169696621464e-05,102.0,102189.0,78.0,121064.0,0.059997701638439205,0.013862810942692568,72.13544238133932,0.027171109447677432,0.017744398006646487,0.012892414176704088,0.009288083331604021,0.006238264924211655,0.003465702735673142,0.000831768656561554
2023-01-18,United States,XBB.1.5.17,0.0009979895561543,6.242880200737739e-05,106.0,101300.0,80.0,118886.0,0.060534765821360415,0.01370045165675508,72.9902944117134,0.026852885247239954,0.017536578120646504,0.012741420040782225,0.009179302610025903,0.006165203245539786,0.00342511291418877,0.0008220270994053048
2023-01-19,United States,XBB.1.5.17,0.001062289170544,6.592018024200439e-05,111.0,99657.0,83.0,119375.0,0.06608827919395299,0.013655520560105674,73.23045618059261,0.02676482029780712,0.017479066316935264,0.012699634120898279,0.009149198775270803,0.006144984252047554,0.0034138801400264186,0.0008193312336063404
2023-01-20,United States,XBB.1.5.17,0.0010758382885925,6.656869808008867e-05,118.0,102121.0,93.0,114312.0,0.051021320997841624,0.013384631129460036,74.71255579087013,0.02623387701374167,0.017132327845708846,0.012447706950397834,0.008967702856738225,0.006023084008257016,0.003346157782365009,0.0008030778677676022
2023-01-21,United States,XBB.1.5.17,0.0010744766242419,6.678878398738537e-05,113.0,97340.0,105.0,114684.0,0.033804424234705976,0.013067444645994797,76.52605594212349,0.025612191506149802,0.01672632914687334,0.012152723520775162,0.008755187912816514,0.005880350090697659,0.003266861161498699,0.0007840466787596878
2023-01-22,United States,XBB.1.5.17,0.0012092095898987,7.441645561120949e-05,123.0,93728.0,104.0,111626.0,0.04897473130489427,0.013206283454115961,75.72153085115957,0.025884315570067283,0.01690404282126843,0.012281843612327845,0.008848209914257695,0.0059428275543521826,0.0033015708635289903,0.0007923770072469576
2023-01-23,United States,XBB.1.5.17,0.001354869499697,8.206344604495443e-05,133.0,94395.0,102.0,105711.0,0.05849196162134751,0.013261345519527491,75.40712958028942,0.025992237218273883,0.016974522264995188,0.012333051333160568,0.00888510149808342,0.005967605483787371,0.003315336379881873,0.0007956807311716495
2023-01-24,United States,XBB.1.5.17,0.0014871550140881,8.946842363500044e-05,142.0,90855.0,102.0,102189.0,0.06975359644477264,0.013357741920716551,74.86295258101205,0.02618117416460444,0.017097909658517187,0.012422699986266394,0.00894968708688009,0.006010983864322448,0.0033394354801791377,0.000801464515242993
2023-01-25,United States,XBB.1.5.17,0.0015982152605139,9.579761290227436e-05,144.0,88076.0,106.0,101300.0,0.0694378421702242,0.013240566987478442,75.5254666167768,0.025951511295457745,0.016947925743972407,0.012313727298354952,0.008871179881610557,0.005958255144365299,0.0033101417468696104,0.0007944340192487065
2023-01-26,United States,XBB.1.5.17,0.0016672334716061,9.99391673093283e-05,144.0,85112.0,111.0,99657.0,0.06627996809437287,0.013147711694110735,76.05886280940666,0.02576951492045704,0.016829070968461743,0.012227371875522985,0.008808966835054194,0.005916470262349831,0.003286927923527684,0.0007888627016466441
2023-01-27,United States,XBB.1.5.17,0.0016924101945123,0.0001017337720831,137.0,79336.0,118.0,102121.0,0.06631483625169143,0.013148250123978928,76.055748146764,0.025770570242998697,0.016829760158693027,0.012227872615300403,0.008809327583065883,0.005916712555790518,0.003287062530994732,0.0007888950074387357
2023-01-28,United States,XBB.1.5.17,0.0019426532296122,0.0001162684935562,142.0,72972.0,113.0,97340.0,0.08358030193572041,0.013361526976576723,74.84174538980754,0.026188592874090377,0.017102754530018204,0.012426220088216353,0.008952223074306405,0.006012687139459526,0.0033403817441441806,0.0008016916185946034
2023-01-29,United States,XBB.1.5.17,0.0019886813656295,0.0001195779852175,136.0,68140.0,123.0,93728.0,0.06948671972629339,0.013151427346274374,76.03737401805948,0.025776797598697773,0.0168338270032312,0.012230827432035168,0.00881145632200383,0.0059181423058234685,0.0032878568365685935,0.0007890856407764624
2023-01-30,United States,XBB.1.5.17,0.0019971353017335,0.0001207448699396,131.0,64657.0,133.0,94395.0,0.05583299720489587,0.012908860013616569,77.4661743132373,0.025301365626688475,0.01652334081742921,0.01200523981266341,0.008648936209123102,0.005808987006127456,0.0032272150034041423,0.0007745316008169941
2023-01-31,United States,XBB.1.5.17,0.0017186573138199,0.0001059917889166,115.0,63556.0,142.0,90855.0,0.02244477469470607,0.012593510398086694,79.40597723665103,0.02468328038024992,0.01611969330955097,0.011711964670220626,0.008437651966718085,0.005667079679139013,0.0031483775995216736,0.0007556106238852016
2023-02-01,United States,XBB.1.5.17,0.0017267778925283,0.0001069022196695,113.0,62252.0,144.0,88076.0,0.013527859839038703,0.012484080429445214,80.10201517457217,0.024468797641712618,0.015979622949689874,0.01161019479938405,0.008364333887728293,0.0056178361932503465,0.0031210201073613034,0.0007490448257667127
2023-02-02,United States,XBB.1.5.17,0.0016190779848394,0.0001012824234148,107.0,62510.0,144.0,85112.0,-0.003798619718842988,0.012337292137531436,81.05506369245218,0.024181092589561613,0.015791733936040237,0.011473681687904237,0.008265985732146063,0.005551781461889146,0.003084323034382859,0.0007402375282518861
2023-02-03,United States,XBB.1.5.17,0.0016621759876792,0.0001039277754823,108.0,60351.0,137.0,79336.0,-0.0016546925328287942,0.012378399710852406,80.78588697723816,0.024261663433270717,0.01584435162989108,0.011511911731092738,0.008293527806271113,0.005570279869883583,0.0030945999277131016,0.0007427039826511443
2023-02-04,United States,XBB.1.5.17,0.0016953749475787,0.0001056911725951,113.0,60708.0,142.0,72972.0,-0.01390941940720869,0.012181261518040613,82.09330359741367,0.0238752725753596,0.015592014743091985,0.01132857321177777,0.00816144521708721,0.005481567683118276,0.003045315379510153,0.0007308756910824367
2023-02-05,United States,XBB.1.5.17,0.00174125726923,0.0001079121155426,121.0,62158.0,136.0,68140.0,-0.012796136790425239,0.012188829044222237,82.04233535246941,0.023890104926675582,0.015601701176604464,0.011335611011126682,0.0081665154596289,0.0054849730699000065,0.0030472072610555592,0.0007313297426533342
2023-02-06,United States,XBB.1.5.17,0.0018602466669578,0.0001143907685434,129.0,61929.0,131.0,64657.0,-0.0037618847454174986,0.01228791638396346,81.38076210422996,0.02408431611256838,0.015728532971473228,0.011427762237086019,0.008232903977255518,0.005529562372783557,0.003071979095990865,0.0007372749830378075
2023-02-07,United States,XBB.1.5.17,0.0022758401776497,0.0001371426128807,146.0,60255.0,115.0,63556.0,0.038615715463792055,0.012808331789008802,78.07417987548767,0.025104330306457253,0.016394664689931268,0.011911748563778187,0.008581582298635898,0.005763749305053961,0.0032020829472522005,0.0007684999073405281
2023-02-08,United States,XBB.1.5.17,0.0022183512541854,0.0001347945684788,143.0,59481.0,113.0,62252.0,0.03488653423155297,0.012842652036378363,77.8655372089331,0.025171597991301593,0.016438594606564307,0.011943666393831879,0.008604576864373504,0.005779193416370264,0.003210663009094591,0.0007705591221827018
2023-02-09,United States,XBB.1.5.17,0.0024548724141283,0.0001478479503738,148.0,57986.0,107.0,62510.0,0.05817682103817701,0.013139041106457774,76.10905483114023,0.025752520568657237,0.016817972616265952,0.012219308229005731,0.008803157541326708,0.0059125684979059985,0.0032847602766144434,0.0007883424663874664
2023-02-10,United States,XBB.1.5.17,0.0025317210466692,0.0001527216827418,145.0,54720.0,108.0,60351.0,0.05824679178300096,0.013147623648408126,76.05937215285873,0.025769342350879926,0.0168289582699624,0.012227289993019558,0.008808907844433445,0.005916430641783657,0.0032869059121020316,0.0007888574189044876
2023-02-11,United States,XBB.1.5.17,0.0025715492617148,0.0001556879309733,139.0,51571.0,113.0,60708.0,0.057145644155784714,0.013139267061691991,76.10774598801909,0.025752963440916304,0.01681826183896575,0.012219518367373552,0.008803308931333634,0.005912670177761396,0.003284816765422998,0.0007883560237015194
2023-02-12,United States,XBB.1.5.17,0.0024887089070932,0.0001521019920379,128.0,48568.0,121.0,62158.0,0.04811674854606829,0.013053138399601661,76.6099285387579,0.025584151263219255,0.016708017151490128,0.012139418711629546,0.008745602727733113,0.0058739122798207475,0.0032632845999004153,0.0007831883039760997
2023-02-13,United States,XBB.1.5.17,0.0026454330529088,0.000161256784811,133.0,46338.0,129.0,61929.0,0.04865999186691905,0.012990308790099743,76.98046414124708,0.025461005228595495,0.016627595251327672,0.012080987174792761,0.008703506889366828,0.005845638955544885,0.003247577197524936,0.0007794185274059846
2023-02-14,United States,XBB.1.5.17,0.0026126922634778,0.000160868097824,121.0,43269.0,146.0,60255.0,0.02160519485109158,0.012579485407255031,79.49450773425635,0.02465579139821986,0.01610174132128644,0.01169892142874718,0.008428255222860871,0.005660768433264764,0.003144871351813758,0.0007547691244353019
2023-02-15,United States,XBB.1.5.17,0.0029099114312536,0.0001781032739538,123.0,41432.0,143.0,59481.0,0.03762498120770141,0.012791171698680636,78.17892086486076,0.025070696529414047,0.016372699774311213,0.011895789679772992,0.008570085038116028,0.005756027264406286,0.003197792924670159,0.0007674703019208382
2023-02-16,United States,XBB.1.5.17,0.0030717684560757,0.0001889191569422,120.0,38793.0,148.0,57986.0,0.034373736588928505,0.012722649686716466,78.59997914145868,0.024936393385964272,0.016284991598997076,0.011832064208646314,0.008524175290100033,0.0057251923590224095,0.0031806624216791164,0.0007633589812029879
2023-02-17,United States,XBB.1.5.17,0.0032244042623623,0.0001988904427541,116.0,35370.0,145.0,54720.0,0.037303498769255095,0.012787848367959986,78.19923815373856,0.02506418280120157,0.016368445910988783,0.011892698982202788,0.008567858406533192,0.005754531765581994,0.0031969620919899966,0.0007672709020775992
2023-02-18,United States,XBB.1.5.17,0.0031452617378461,0.000195917876184,108.0,33343.0,139.0,51571.0,0.0318646339343327,0.01280871406133019,78.07184977444564,0.02510507956020717,0.016395153998502644,0.011912104077037078,0.008581838421091227,0.005763921327598585,0.0032021785153325474,0.0007685228436798113
2023-02-19,United States,XBB.1.5.17,0.0034929582602572,0.0002170276324523,110.0,30768.0,128.0,48568.0,0.049175287474478635,0.01306678233668451,76.52993477916418,0.025610893379901637,0.01672548139095617,0.012152107573116595,0.008754744165578622,0.005880052051508029,0.0032666955841711273,0.0007840069402010705
2023-02-20,United States,XBB.1.5.17,0.0035264008471336,0.0002222370820614,95.0,26700.0,133.0,46338.0,0.041064187090428694,0.013046046825202126,76.65157218876583,0.025570251777396167,0.016698939936258723,0.012132823547437978,0.008740851372885425,0.005870721071340956,0.0032615117063005314,0.0007827628095121275
2023-02-21,United States,XBB.1.5.17,0.0031607286226661,0.0002094458459338,84.0,24270.0,121.0,43269.0,0.033745422877717646,0.013439790359339121,74.40592250794404,0.026341989104304676,0.017202931659954075,0.012499005034185382,0.009004659540757212,0.006047905661702604,0.0033599475898347803,0.0008063874215603473
2023-02-22,United States,XBB.1.5.17,0.0026419579357459,0.0001908437563122,75.0,22463.0,123.0,41432.0,0.008983956815743932,0.013943584378170422,71.71757081095764,0.027329425381214027,0.017847788004058143,0.012967533471698493,0.009342201533374183,0.0062746129701766904,0.0034858960945426056,0.0008366150626902253
2023-02-23,United States,XBB.1.5.17,0.0025859254928044,0.0001971271486606,66.0,20450.0,120.0,38793.0,0.0006928027244363921,0.014323095802643158,69.8173086167211,0.028073267773180588,0.018333562627383244,0.013320479096458138,0.009596474187770916,0.006445393111189421,0.0035807739506607894,0.0008593857481585894
2023-02-24,United States,XBB.1.5.17,0.0024059091030893,0.0002240525724491,47.0,15585.0,97.0,30505.0,-0.009301405742508706,0.017090029695429946,58.51364905863274,0.033496458203042694,0.02187523801015033,0.01589372761674985,0.011450319895938064,0.007690513362943476,0.0042725074238574865,0.0010254017817257967
2023-02-25,United States,XBB.1.5.17,0.0021587869298837,0.0002292279845767,36.0,11663.0,89.0,28478.0,-0.012445464230965153,0.018824371541932457,53.12262339130089,0.03689576822218762,0.024095195573673546,0.017506665533997184,0.012612328933094746,0.008470967193869606,0.004706092885483114,0.0011294622925159474
2023-02-26,United States,XBB.1.5.17,0.001947951247798,0.0002434792985426,21.0,7859.0,91.0,25903.0,-0.034962862090503366,0.020540924206495555,48.68330119653403,0.04026021144473129,0.02629238298431431,0.019103059512040867,0.013762419218352024,0.009243415892923,0.005135231051623889,0.0012324554523897332
2023-02-28,United States,XBB.1.5.17,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
